-----------ux,----------u-x,---------u--x,---------u-ux,---------uu-x,--------u---x,--------u--ux,--------uu-ux,--------uuuux,-------u---ux,-------u--u-x,-------u--uux,-------u-u--x,-------u-uu-x,-------u-ux,-------uu-u-x,-------uuuuux,-------x,------u----ux,------u---u-x,------u--u--x,------u--u-ux,------u--uu-x,------u-u---x,------u-u--ux,------u-u-uux,------u-uuu-x,------uu----x,------uu---ux,------uu--u-x,------uu--uux,------uu-u--x,------uu-uuux,------uuu--ux,-----u-----ux,-----u----u-x,-----u----uux,-----u---u--x,-----u---u-ux,-----u---uu-x,-----u---uuux,-----u---ux,-----u--u-uux,-----u--uu--x,-----u--uu-ux,-----u-u--uux,-----u-u-u--x,-----u-u-uu-x,-----u-uuu-ux,-----u-uuuuux,-----uu-----x,-----uu---u-x,-----uu--u-ux,-----uu-u-u-x,-----uu-u-uux,-----uu-uu-ux,-----uuu---ux,-----uuu--u-x,-----uuuu--ux,-----uuuu-u-x,-----ux,-----x,----u------ux,----u-----u-x,----u-----x,----u----u-ux,----u----uuux,----u---u---x,----u---uu-ux,----u---x,----u--u---ux,----u--u--u-x,----u--u-u-ux,----u--uu--ux,----u--uu-uux,----u--uuu-ux,----u--uuuuux,----u-u----ux,----u-u--u--x,----u-u--u-ux,----u-u--uuux,----u-u-u--ux,----u-uu---ux,----u-uu--u-x,----u-uu--uux,----u-uuu---x,----u-uuu-u-x,----uu----uux,----uu--u--ux,----uu-u-u--x,----uu-uu---x,----uuu---u-x,----uuu--u--x,----uuu--u-ux,----uuu-u--ux,----uuu-u--x,----uuu-uu-ux,----uuuu--uux,----uuuuuuuux,---u-------ux,---u------u-x,---u------uux,---u----u--ux,---u----u-u-x,---u----u-uux,---u---u----x,---u---u---ux,---u---u--uux,---u---u-u--x,---u---u-u-ux,---u---uu--ux,---u---uu-uux,---u---uuu--x,---u---uuu-ux,---u--u-----x,---u--u----ux,---u--u---uux,---u--u--u--x,---u--u--u-ux,---u--u--x,---u--u-u--ux,---u--u-uuux,---u--uu---ux,---u--uuu--ux,---u--uuuu-ux,---u-u-----ux,---u-u---u-ux,---u-u--u--ux,---u-u--u-uux,---u-u--x,---u-u-u---ux,---u-u-u-uuux,---u-u-uu--ux,---u-u-uuu-ux,---u-uu-----x,---u-uu----ux,---u-uu---u-x,---u-uu---uux,---u-uu--u--x,---u-uu-u--ux,---u-uu-uu-ux,---u-uuu---ux,---u-uuuu--ux,---u-uuuuu-ux,---u-x,---uu-------x,---uu-----uux,---uu----uu-x,---uu----uuux,---uu---u---x,---uu---u--ux,---uu--u----x,---uu--u-u--x,---uu--uu---x,---uu--uu-u-x,---uu--uuu--x,---uu-u----ux,---uu-u--uuux,---uu-u-u---x,---uu-u-u--ux,---uu-u-u-uux,---uu-uu-u-ux,---uu-uuu-u-x,---uuu------x,---uuu----u-x,---uuu----uux,---uuu--u---x,---uuu--u--ux,---uuuu----ux,---uuuu--uuux,---uuuu-u-uux,--u-------u-x,--u-------uux,--u------u--x,--u------u-ux,--u------u-x,--u------uuux,--u-----u--ux,--u-----u--x,--u-----uu-ux,--u-----uuuux,--u----u---ux,--u----u--u-x,--u----u--uux,--u----u-u--x,--u----u-u-ux,--u----u-uuux,--u----uu--ux,--u----uu-u-x,--u----x,--u---u----ux,--u---u---uux,--u---u--u-ux,--u---u--uuux,--u---u-u---x,--u---uu---ux,--u---uu-u--x,--u---uuu--ux,--u--u-----ux,--u--u----u-x,--u--u---u--x,--u--u---u-ux,--u--u---uu-x,--u--u--u---x,--u--u--u--ux,--u--u--u-u-x,--u--u--u-uux,--u--u--uu--x,--u--u--uu-ux,--u--u--uuu-x,--u--u-u--u-x,--u--u-u-u-ux,--u--u-uu--ux,--u--u-uuuu-x,--u--uu----ux,--u--uu--uux,--u--uu-u--ux,--u--uu-uu-ux,--u--uuu---ux,--u-u------ux,--u-u----u--x,--u-u----uuux,--u-u---u---x,--u-u---u--ux,--u-u--u---ux,--u-u--u-u--x,--u-u--uu---x,--u-u--uu--ux,--u-u--uu-uux,--u-u-u----ux,--u-u-u---u-x,--u-u-u---uux,--u-u-u--u--x,--u-u-u--uu-x,--u-u-u--ux,--u-u-u-u--ux,--u-u-u-uu--x,--u-u-uu---ux,--u-u-uu-u-ux,--u-u-uu-uuux,--u-u-uuux,--u-uu-----ux,--u-uu---u--x,--u-uu---u-ux,--u-uu--u--ux,--u-uu--uu-ux,--u-uu-u-u--x,--u-uu-uu---x,--u-uu-uu-uux,--u-uuu---uux,--u-uuu--u--x,--u-uuu--u-ux,--u-uuu-uu-ux,--u-uuuu-u--x,--u-ux,--u-x,--uu-------ux,--uu------u-x,--uu-----u-ux,--uu-----uuux,--uu----u--ux,--uu----u-uux,--uu----uu-ux,--uu----uuuux,--uu---u---x,--uu---u-u--x,--uu---u-u-ux,--uu---uu--ux,--uu--u-----x,--uu--u----ux,--uu--u---u-x,--uu--u--uuux,--uu--u-u---x,--uu--u-u--ux,--uu--uu----x,--uu--uu---ux,--uu--uu-u-ux,--uu--uuu--ux,--uu--uuuu--x,--uu-u------x,--uu-u-----ux,--uu-u----u-x,--uu-u---u--x,--uu-u---u-ux,--uu-u--uu-ux,--uu-u--x,--uu-u-u---ux,--uu-u-u-u-ux,--uu-u-uuu-ux,--uu-uu--u--x,--uu-uu-u--ux,--uu-uuu---ux,--uu-uuu--u-x,--uu-uuu-u--x,--uu-uuuuuuux,--uuu-----uux,--uuu---u--ux,--uuu---u-uux,--uuu---uu-ux,--uuu--u-u--x,--uuu--u-uuux,--uuu--uu--ux,--uuu-u--u--x,--uuu-uu-u-ux,--uuuu------x,--uuuu----u-x,--uuuu-u--u-x,--uuuu-u-u-ux,--uuuuu---u-x,--uuuuu--u--x,--uuuuu--uu-x,-u----------x,-u---------ux,-u--------u-x,-u-------uuux,-u------u---x,-u------u--ux,-u------u-u-x,-u------u-uux,-u------uu-ux,-u------uuuux,-u-----u----x,-u-----u---ux,-u-----u-u--x,-u-----u-u-ux,-u-----uu-uux,-u-----ux,-u----u----ux,-u----u---u-x,-u----u---uux,-u----u--u-ux,-u----u-u-uux,-u----uu-u-ux,-u---u------x,-u---u-----ux,-u---u---u-ux,-u---u--u--ux,-u---u--uuu-x,-u---u-u---ux,-u---u-u-uu-x,-u---u-uuu-ux,-u---u-uux,-u---uu----ux,-u---uu--u--x,-u---uu--u-ux,-u---uu-u---x,-u---uu-u-u-x,-u---uuu----x,-u---uuu-u--x,-u---uuu-u-ux,-u---uuuu---x,-u--u------ux,-u--u-----u-x,-u--u-----uux,-u--u----u--x,-u--u----u-ux,-u--u---u--ux,-u--u---u-uux,-u--u--u----x,-u--u--u---ux,-u--u--u-uuux,-u--u--uu--ux,-u--u--uu-u-x,-u--u-u----ux,-u--u-uu---ux,-u--u-uu-u-ux,-u--u-uuu---x,-u--u-uuu--ux,-u--u-uuuu-ux,-u--uu----u-x,-u--uu--u-uux,-u--uu-u----x,-u--uu-u---ux,-u--uu-u-u-ux,-u--uu-u-uu-x,-u--uu-u-uuux,-u--uu-ux,-u--uuu----ux,-u--uuuuu-u-x,-u-u--------x,-u-u-------ux,-u-u------u-x,-u-u-----u--x,-u-u----u--ux,-u-u----u-u-x,-u-u----uu-ux,-u-u---u-u-ux,-u-u---uu---x,-u-u---uu--ux,-u-u---uu-uux,-u-u---uuu-ux,-u-u--u---uux,-u-u--u--u--x,-u-u--u--u-ux,-u-u--u-uu-ux,-u-u--uu----x,-u-u--uu---ux,-u-u--uu-u-ux,-u-u--uu-uuux,-u-u--uuu--ux,-u-u--uuu-u-x,-u-u-u------x,-u-u-u-----ux,-u-u-u----uux,-u-u-u---u--x,-u-u-u---uuux,-u-u-u--u---x,-u-u-u-u---ux,-u-u-u-u---x,-u-u-u-u--uux,-u-u-u-u-u-ux,-u-u-u-uu---x,-u-u-uu----ux,-u-u-uu--u--x,-u-u-uu--uuux,-u-u-uu-uu-ux,-u-u-uu-uuu-x,-u-u-uuu---ux,-u-u-uuu--uux,-u-u-uuu-u--x,-u-u-uuuu--ux,-u-u-uuuuu-ux,-u-uu------ux,-u-uu-----u-x,-u-uu----u-ux,-u-uu---u--ux,-u-uu---u-u-x,-u-uu---u-uux,-u-uu---uu--x,-u-uu--u---ux,-u-uu--u-u--x,-u-uu--u-u-ux,-u-uu--uu-u-x,-u-uu--uuu--x,-u-uu-u--u--x,-u-uu-u--u-ux,-u-uu-u-uuu-x,-u-uu-uu---ux,-u-uu-uu-u-ux,-u-uu-uuu-uux,-u-uu-ux,-u-uuu----u-x,-u-uuu---u-ux,-u-uuu---uuux,-u-uuu-u-u-ux,-uu--------ux,-uu-------u-x,-uu------u--x,-uu-----u--ux,-uu-----u-uux,-uu-----uu-ux,-uu----u---ux,-uu----u-u--x,-uu---u--u--x,-uu---u-u-uux,-uu---uu--uux,-uu---uuu---x,-uu---uuu-uux,-uu--u------x,-uu--u-----ux,-uu--u----u-x,-uu--u---u-ux,-uu--u-u---ux,-uu--u-u-uuux,-uu--u-uu--ux,-uu--u-uuu--x,-uu--uu----ux,-uu--uu--u--x,-uu--uu--u-ux,-uu--uu--uuux,-uu--uu-u--ux,-uu--uu-u-uux,-uu--uu-uu-ux,-uu--uu-uuuux,-uu--uuu---ux,-uu--uuu-u--x,-uu-u------ux,-uu-u--u----x,-uu-u--u-u-ux,-uu-u--uu-uux,-uu-u-u----ux,-uu-u-u--u-ux,-uu-u-u-u--ux,-uu-u-u-uu-ux,-uu-u-uu----x,-uu-u-uu---ux,-uu-u-uu--uux,-uu-u-uu-uu-x,-uu-uu------x,-uu-uu----u-x,-uu-uu--u--ux,-uu-uuu--u--x,-uu-x,-uuu-------ux,-uuu----u--ux,-uuu---u--u-x,-uuu---u--uux,-uuu---u-u--x,-uuu---uu-u-x,-uuu---uuu-ux,-uuu--u-u--ux,-uuu--u-uu-ux,-uuu--uu---ux,-uuu--uu--u-x,-uuu--uu-u--x,-uuu--uuu-uux,-uuu-u------x,-uuu-u-----ux,-uuu-u----uux,-uuu-u--u--ux,-uuu-u-uu--ux,-uuu-uu--u-ux,-uuu-uu-u--ux,-uuuu----u--x,-uuuu----u-ux,-uuuu----uu-x,-uuuu----uuux,-uuuu--u---ux,-uuuu-u-u--ux,-uuuu-u-ux,-uuuu-uu-u-ux,-uuuuu---u--x,-uuuuu--uu-ux,-uuuuuu--u--x,-uuuuuu-uuuux,abbrev_excluded,bracket_excluded,other_excluded,short_excluded,total,total_clausulae,total_excluded,u----------ux,u---------u-x,u---------uux,u--------u--x,u--------u-ux,u--------uuux,u-------u---x,u-------u-u-x,u------u---ux,u------u--uux,u------u-u--x,u------u-uuux,u------uu--ux,u-----u----ux,u-----u---u-x,u-----u--u-ux,u-----u-u-uux,u-----u-uu-ux,u-----uu---ux,u-----uu-u--x,u-----uu-uuux,u----u------x,u----u-----ux,u----u----uux,u----u---u-ux,u----u---uuux,u----u--u--ux,u----u--u--x,u----u--u-uux,u----u-u---ux,u----u-u--u-x,u----uu----ux,u----uu---u-x,u----uu--u--x,u----uu-u--ux,u----uu-u-uux,u----uu-uu-ux,u----uuu----x,u----uuu---ux,u----uuuu-u-x,u---u-------x,u---u----u-ux,u---u----uu-x,u---u----uuux,u---u---u--ux,u---u---u-u-x,u---u---uu-ux,u---u--u----x,u---u--u---ux,u---u--u-u-ux,u---u--u-uuux,u---u--uu---x,u---u--uu-uux,u---u-u--u-ux,u---u-u-u-uux,u---u-u-uu-ux,u---u-uu----x,u---u-uu---ux,u---u-uu--u-x,u---u-uu-u--x,u---u-uuu-uux,u---u-x,u---uu-----ux,u---uu---uuux,u---uu--u---x,u---uu--u--ux,u---uu-u----x,u---uu-u---ux,u---uu-u-u--x,u---uu-u-uuux,u---uu-uuu--x,u---uuu--u--x,u---uuu-u---x,u---uuu-u--ux,u---uuu-u-u-x,u---uuu-uu-ux,u--u-------ux,u--u-----u-ux,u--u-----uuux,u--u---u-u--x,u--u---uu--ux,u--u---uuu--x,u--u---uuu-ux,u--u--u---uux,u--u--u--u--x,u--u--u--u-ux,u--u--u--uu-x,u--u--u-u---x,u--u--u-u--ux,u--u--u-u-u-x,u--u--u-uu-ux,u--u--uu---ux,u--u--uuu-uux,u--u-u-----ux,u--u-u--uu--x,u--u-u-u----x,u--u-u-u---ux,u--u-u-uu--ux,u--u-uu----ux,u--u-uu-u--ux,u--uu------ux,u--uu-----u-x,u--uu-----uux,u--uu----u-ux,u--uu---u--ux,u--uu---u-u-x,u--uu--u-u--x,u--uu--u-u-ux,u--uu--uu--ux,u--uu-u----ux,u--uu-u-u--ux,u--uu-u-u-uux,u--uu-u-uu-ux,u--uu-u-uu-x,u--uu-uu-u--x,u--uu-uu-u-ux,u--uu-uuuu-ux,u--uuu-----ux,u--uuu--u---x,u--uuu-u-u-ux,u--uuuu----ux,u--uuuuu-uu-x,u--x,u-u---------x,u-u------u--x,u-u------u-ux,u-u----u---ux,u-u----u-u--x,u-u----u-uu-x,u-u----ux,u-u---u----ux,u-u---u--u--x,u-u---u--u-ux,u-u---u-u---x,u-u---u-u--ux,u-u---u-u-u-x,u-u---uu---ux,u-u---uu-u--x,u-u---uu-u-ux,u-u---uuu-uux,u-u--u---u--x,u-u--u---u-ux,u-u--u--u--ux,u-u--u--uu-ux,u-u--u-u---ux,u-u--u-u-uuux,u-u--u-uu---x,u-u--u-uu--ux,u-u--u-uuu--x,u-u--uu---uux,u-u--uu--u-ux,u-u--uu-u--ux,u-u--uu-u-uux,u-u--uuu--u-x,u-u--uuuuu--x,u-u--uuuuu-ux,u-u--uux,u-u-u------ux,u-u-u-----u-x,u-u-u---u--ux,u-u-u---uu--x,u-u-u--u--u-x,u-u-u--u-u--x,u-u-u--u-u-ux,u-u-u--u-uuux,u-u-u-u----ux,u-u-u-u--u-ux,u-u-u-uu--uux,u-u-u-uu-u-ux,u-u-u-uuu--ux,u-u-uu----uux,u-u-uu--u---x,u-u-uu--uu--x,u-u-uu--uu-ux,u-u-uu-uu--ux,u-u-uuu----ux,u-u-uuu--uu-x,u-u-uuu-u-u-x,u-uu--------x,u-uu-------ux,u-uu------u-x,u-uu-----u--x,u-uu----u--ux,u-uu----u-u-x,u-uu---u-u--x,u-uu---uu--ux,u-uu--u----ux,u-uu--u--u--x,u-uu--u--uu-x,u-uu--u-uuu-x,u-uu--uu---ux,u-uu-u-----ux,u-uu-u----u-x,u-uu-u--uu-ux,u-uu-u-u-u--x,u-uu-u-u-uuux,u-uu-u-uu-uux,u-uu-uu-u--ux,u-uu-uuuu--ux,u-uuu------ux,u-uuu---u--ux,u-uuu--u---ux,u-uuu-u--u--x,u-uuu-u-u--ux,u-uuu-u-uuuux,u-uuu-uu---ux,u-uuuu----u-x,u-uuuu-u----x,uu----------x,uu---------ux,uu--------u-x,uu-------u-ux,uu------u-u-x,uu-----u----x,uu-----u---ux,uu-----u--u-x,uu-----u-uu-x,uu-----uu--ux,uu-----uuuuux,uu----u----ux,uu----u--u--x,uu----u--uuux,uu----uu--ux,uu----uu-u--x,uu----uuuu-ux,uu---u-----ux,uu---u---u--x,uu---u--u--ux,uu---u--u-uux,uu---u-u--uux,uu---u-u-uuux,uu---u-uuu-ux,uu---uu---u-x,uu--u-----uux,uu--u----u-ux,uu--u---u-ux,uu--u--u----x,uu--u--u---ux,uu--u--u--u-x,uu--u--u-u--x,uu--u--u-u-ux,uu--u--uu---x,uu--u-u----ux,uu--u-u---uux,uu--u-u--uuux,uu--u-u-ux,uu--uu---u-ux,uu--uu-uu--ux,uu--uuu----ux,uu--uuu-u--ux,uu--uuuu----x,uu-u--------x,uu-u-----u-ux,uu-u-----uuux,uu-u----u--ux,uu-u----u-uux,uu-u---u-uuux,uu-u---uu--ux,uu-u---uu-u-x,uu-u--u----ux,uu-u--u---uux,uu-u--u--uu-x,uu-u--u--uuux,uu-u--u-u--ux,uu-u--u-u-uux,uu-u--uu---ux,uu-u--uu--u-x,uu-u--uuuuuux,uu-u-u-----ux,uu-u-u--x,uu-u-u-u---ux,uu-u-uu----ux,uu-u-uu-u-uux,uu-u-uu-uuu-x,uu-uu---u--ux,uu-uu---u-uux,uu-uu--u--uux,uu-uu--uu---x,uu-uu--uuuu-x,uu-uu-u-----x,uu-uu-u----ux,uu-uu-u--u-ux,uu-uu-u-u--ux,uu-uu-u-u-u-x,uu-uu-uu-u-ux,uu-uuu--uu-ux,uu-uuu-u----x,uu-uuu-uu--ux,uu-uuuuu---ux,uu-ux,uuu--------ux,uuu-----u--ux,uuu-----uu-ux,uuu----u----x,uuu----uu--ux,uuu---u-u-uux,uuu---uuu--ux,uuu--u---u-ux,uuu--u---uuux,uuu--u--u--ux,uuu--u--u-uux,uuu--u--uu-ux,uuu--u-u----x,uuu--u-x,uuu--uu--u--x,uuu--uuu---ux,uuu-u----u-ux,uuu-u---u--ux,uuu-u--uu--ux,uuu-u--uu-uux,uuu-u-u----ux,uuu-u-u--uu-x,uuu-u-u-u-uux,uuu-u-uuu-uux,uuu-uu--uu-ux,uuuu-------ux,uuuu-----u--x,uuuu---u-u--x,uuuu---uu---x,uuuu---uu--ux,uuuu--u----ux,uuuu--u--u--x,uuuu--u-u--ux,uuuu-u---u-ux,uuuu-u-u---ux,uuuu-u-u-u-ux,uuuu-u-uu-u-x,uuuu-u-ux,uuuu-uu----ux,uuuuu---uuu-x,uuuuu--u-u--x,uuuuu--u-u-ux,uuuuu-u--u-ux,uuuuuu---u-ux,uuuuuuuuu--ux
3,3,2,2,1,1,3,2,1,3,1,1,3,1,1,1,1,1,5,2,3,2,1,1,3,2,1,1,2,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,2,2,2,4,1,1,1,1,1,2,1,1,1,1,1,3,1,2,3,2,2,1,1,1,2,1,1,1,2,1,3,1,1,2,1,3,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,3,2,1,1,1,1,1,1,2,1,1,5,1,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,36,32,30,1,1225,1225,98,4,1,1,2,2,2,2,1,4,1,1,1,3,1,1,3,1,1,2,1,1,1,2,1,3,1,1,1,2,4,1,3,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,1,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
