title,total_clausulae,total_excluded,abbrev_excluded,bracket_excluded,short_excluded,cretic-trochee (-u--x),cretic-trochee 1 res (uuu--x),cretic-trochee 1 res (-uuu-x),cretic-trochee 1 res (-u-uux),double/molossus-cretic pure double-cretic (-u--ux),double/molossus-cretic pure molossus-cretic (----ux),double/molossus-cretic 1 res (uuu--ux),double/molossus-cretic 1 res (-uuu-ux),double/molossus-cretic 1 res (-u-uuux),double/molossus-cretic molossus not chor 1 res (uu---ux),double/molossus-cretic molossus not chor 1 res (--uu-ux),double/molossus-cretic molossus not chor 1 res (---uuux),double/molossus-cretic chor res (-uu--ux),double/molossus-cretic ep res (-u---ux),double trochee (-u-x),double trochee 1 res (uuu-x),double trochee 1 res (-uuux),hypodochmiac (-u-ux),hypodochmiac 1 res (uuu-ux),hypodochmiac 1 res (-uuuux),spondaic (---x),heroic (-uu-x),first paeon (-uux),choriamb trochee (-uu--x),short sequence (uuuuux),total_artistic,misc_clausulae,total_unartistic,percent_clausulae
dubius sermo,472,244,1,13,25,22.0,4.0,5.0,3.0,7.0,6.0,2.0,1.0,0.0,2.0,1.0,3.0,5.0,7.0,35.0,4.0,4.0,14.0,0.0,0.0,40.0,15.0,22.0,4.0,1.0,125.0,21.0,103.0,0.6403508771929824
naturalis historia,31008,4850,217,3477,841,2803.0,559.0,532.0,940.0,1194.0,1375.0,261.0,260.0,238.0,374.0,362.0,306.0,381.0,581.0,3919.0,295.0,339.0,1839.0,147.0,276.0,4273.0,1098.0,2145.0,663.0,192.0,16981.0,806.0,9177.0,0.6799831791421362
