title,total_clausulae,total_excluded,abbrev_excluded,bracket_excluded,short_excluded,cretic-trochee (-u--x),cretic-trochee 1 res (uuu--x),cretic-trochee 1 res (-uuu-x),cretic-trochee 1 res (-u-uux),double/molossus-cretic pure double-cretic (-u--ux),double/molossus-cretic pure molossus-cretic (----ux),double/molossus-cretic 1 res (uuu--ux),double/molossus-cretic 1 res (-uuu-ux),double/molossus-cretic 1 res (-u-uuux),double/molossus-cretic molossus not chor 1 res (uu---ux),double/molossus-cretic molossus not chor 1 res (--uu-ux),double/molossus-cretic molossus not chor 1 res (---uuux),double/molossus-cretic chor res (-uu--ux),double/molossus-cretic ep res (-u---ux),double trochee (-u-x),double trochee 1 res (uuu-x),double trochee 1 res (-uuux),hypodochmiac (-u-ux),hypodochmiac 1 res (uuu-ux),hypodochmiac 1 res (-uuuux),spondaic (---x),heroic (-uu-x),first paeon (-uux),choriamb trochee (-uu--x),short sequence (uuuuux),total_artistic,misc_clausulae,percent_clausulae
institutio oratoria,11419,353,55,142,133,1803.0,230.0,281.0,554.0,958.0,780.0,161.0,120.0,94.0,191.0,186.0,120.0,146.0,183.0,1800.0,74.0,135.0,650.0,35.0,56.0,1200.0,335.0,551.0,141.0,52.0,10836.0,230.0,1.0
declamationes maiores,5982,161,3,40,83,1217.0,215.0,231.0,333.0,483.0,262.0,89.0,79.0,47.0,51.0,66.0,84.0,52.0,57.0,888.0,68.0,73.0,432.0,30.0,32.0,485.0,113.0,220.0,64.0,38.0,5709.0,112.0,1.0
declamationes minores,8884,399,0,121,187,976.0,168.0,200.0,306.0,431.0,491.0,78.0,72.0,75.0,130.0,94.0,104.0,122.0,172.0,1433.0,75.0,115.0,594.0,40.0,78.0,1350.0,341.0,550.0,164.0,55.0,8214.0,271.0,1.0
