-----------ux,---------u--x,---------u-ux,--------u--ux,--------u-uux,--------uu-ux,-------uu-uux,-------uuu--x,-------uuuu-x,-------uuuuux,------u--u--x,------u--uuux,------u-u--ux,------u-u-uux,------uu---ux,------uu--uux,------uu-u--x,------uuu-u-x,-----u---u--x,-----u--uuu-x,-----u-u---ux,-----u-u-u--x,-----u-u-uu-x,-----u-uu---x,-----u-uuuu-x,-----uu----ux,-----uu---uux,-----uu--u--x,-----uu--u-ux,-----uu-u-uux,-----uu-uu-ux,-----uuu----x,-----uuu---ux,-----uuu-u--x,-----uuuuu-ux,----u-------x,----u-----u-x,----u----u--x,----u----u-ux,----u---u--ux,----u---u-u-x,----u---u-uux,----u---uu-ux,----u---uuuux,----u---ux,----u--u---ux,----u--u-u--x,----u--u-u-ux,----u--uu-uux,----u--uuu-ux,----u-u--u--x,----u-u-u--ux,----u-u-u-u-x,----u-u-u-uux,----u-u-uuu-x,----u-uu----x,----u-uuu--ux,----uu-----ux,----uu---u--x,----uu--u--x,----uu--u-uux,----uu--uuu-x,----uu-u-u--x,----uu-uu-u-x,----uu-uu-uux,----uuu--u--x,----uuu--uuux,----uuu-u-uux,----uuuu-u--x,----ux,----x,---u-------ux,---u-----u--x,---u-----uuux,---u----u--ux,---u----u-uux,---u----uu--x,---u----ux,---u---u----x,---u---u-u--x,---u---u-ux,---u---uu--ux,---u---uuu-ux,---u---uuuuux,---u---ux,---u--u-----x,---u--u----ux,---u--u--u-ux,---u--u-u--ux,---u--u-u-uux,---u--u-uuuux,---u--uu-u--x,---u--uu-u-ux,---u--uuuuu-x,---u--ux,---u-u---u--x,---u-u---uuux,---u-u---ux,---u-u--u--ux,---u-u--u-uux,---u-u--uu--x,---u-u--uu-x,---u-u--x,---u-u-u-uu-x,---u-uu----ux,---u-uu--u--x,---u-uu-u--ux,---u-uu-u-uux,---u-uu-uu-ux,---u-uuu-u--x,---u-uuu-u-ux,---u-uuuu--ux,---u-uuuuu-ux,---u-uux,---uu-----uux,---uu----uuux,---uu---u--ux,---uu---u-uux,---uu---uuu-x,---uu--u--uux,---uu--u-u--x,---uu--uu-uux,---uu-u-u--ux,---uu-u-u-uux,---uu-u-uuu-x,---uu-uu-u--x,---uu-uuu---x,---uu-ux,---uuu---u--x,---uuu--u--ux,---uuu-u-u--x,---uuu-uu--ux,---uuuu-uuuux,---uuuuu-u--x,---uuux,--u--------ux,--u------u--x,--u-----u--ux,--u-----u--x,--u----u-u--x,--u----uu--ux,--u----uuu--x,--u----uuu-ux,--u---u----ux,--u---u--u-ux,--u---u--uu-x,--u---u--uuux,--u---u--x,--u---u-u--ux,--u---u-u--x,--u---u-u-uux,--u---u-uu-ux,--u---uu---ux,--u---uu-u--x,--u---uuuu-ux,--u--u---uuux,--u--u--u-uux,--u--u--uu-ux,--u--u--uuu-x,--u--u-u-uu-x,--u--u-uu--ux,--u--uu----ux,--u--uu--u--x,--u--uu-u--ux,--u--uu-uu--x,--u--uu-uuu-x,--u--uuu-u--x,--u--uuu-uuux,--u--uuuu-uux,--u--uuuuuuux,--u-u-------x,--u-u-----uux,--u-u----u--x,--u-u---u--ux,--u-u---u-uux,--u-u---uu-ux,--u-u---uuu-x,--u-u--u-u--x,--u-u-u-uu--x,--u-u-uu--uux,--u-u-uu-u--x,--u-uu---u--x,--u-uu--u-uux,--u-uu--uuu-x,--u-uu-u-u--x,--u-uu-uuu--x,--u-uu-uuuuux,--u-uuu--x,--u-uuuu-u--x,--u-uuuuu--ux,--u-ux,--uu-------ux,--uu------uux,--uu-----u-ux,--uu----u-uux,--uu----uu-ux,--uu---u--u-x,--uu---u-uux,--uu---uu--ux,--uu---uuu--x,--uu--u--u--x,--uu--u--uu-x,--uu--u--ux,--uu--u-u-u-x,--uu--u-u-uux,--uu--u-uu--x,--uu--u-uu-ux,--uu--uu-u--x,--uu-u---u--x,--uu-u--u--ux,--uu-u-u---ux,--uu-u-u-u-ux,--uu-u-uu--ux,--uu-uu---uux,--uu-uu--u-ux,--uu-uu--uu-x,--uu-uu-u--ux,--uu-uu-u-uux,--uu-uu-uuu-x,--uu-uuu-u--x,--uu-ux,--uuu---u--ux,--uuu-u--u--x,--uuu-u-u-uux,--uuu-u-ux,--uuu-uu--uux,--uuu-uu-u-ux,--uuu-uuuuu-x,--uuuu---u--x,--uuuu---uuux,--uuuu--uuu-x,--uuuuu--u--x,--uuuuu--uuux,--uuuuu-uu-ux,--ux,--x,-u-------u--x,-u------u---x,-u------u--ux,-u------u-uux,-u------uu-ux,-u------uuu-x,-u------ux,-u-----u---ux,-u-----uuu-ux,-u----u----ux,-u----u--u--x,-u----u--x,-u----u-u--ux,-u----u-u-uux,-u----uu---ux,-u----uu-u-ux,-u---u-----ux,-u---u---u--x,-u---u---u-ux,-u---u---uu-x,-u---u--u-uux,-u---u--uu-ux,-u---u-u-u--x,-u---u-uuu--x,-u---uu----ux,-u---uu--u--x,-u---uu--u-ux,-u---uu--uu-x,-u---uu-u---x,-u---uu-u--ux,-u---uu-uu--x,-u---uu-uu-ux,-u---uu-uuu-x,-u---uuu-u--x,-u---uuuuu-ux,-u--u-------x,-u--u----uuux,-u--u---u--ux,-u--u--u---ux,-u--u--u--u-x,-u--u--u-uuux,-u--u-u--u--x,-u--u-u-u--ux,-u--u-uu---ux,-u--u-uu--uux,-u--u-uu-u--x,-u--u-uu-u-ux,-u--u-uu-uu-x,-u--uu------x,-u--uu---uu-x,-u--uu--u-uux,-u--uu--uu-ux,-u--uu-u-u--x,-u--uu-u-u-ux,-u--uu-uuu--x,-u--uu-uuuu-x,-u--uuu-u--ux,-u--uuu-u-uux,-u--uuu-uu-ux,-u--uuu-uuu-x,-u--uuux,-u--ux,-u--x,-u-u-------ux,-u-u-----u--x,-u-u----u--ux,-u-u----u-uux,-u-u----x,-u-u---u-u--x,-u-u---uuu--x,-u-u--u----ux,-u-u--u--uux,-u-u--u-u---x,-u-u--u-u--ux,-u-u--u-uu--x,-u-u--uu--x,-u-u--uuu--ux,-u-u--uuuu--x,-u-u-u---u--x,-u-u-u--u--ux,-u-u-u--u-ux,-u-u-u-u---x,-u-u-u-u-u--x,-u-u-u-u-uu-x,-u-u-u-uuuuux,-u-u-uu-----x,-u-u-uu--uu-x,-u-u-uu-uuu-x,-u-u-uu-ux,-u-uu---u--ux,-u-uu---u-uux,-u-uu---uu-ux,-u-uu--uu-uux,-u-uu-u----ux,-u-uu-u--u--x,-u-uu-u-u-uux,-u-uu-u-uuu-x,-u-uu-uu-u--x,-u-uu-uuuu--x,-u-uuu-----ux,-u-uuu--u-uux,-u-uuu-u-uuux,-u-uuu-uuu-x,-u-uuuu----ux,-u-uuuu--u--x,-u-uuuu--uuux,-u-uuuu-u--ux,-uu------u--x,-uu------uuux,-uu-----u--ux,-uu-----uu-ux,-uu-----x,-uu----u-u-ux,-uu----u-uuux,-uu----uuu-ux,-uu---u---u-x,-uu---u--u-ux,-uu---u--uuux,-uu---u--ux,-uu---u-u--ux,-uu---uu--u-x,-uu---uuuu-ux,-uu---ux,-uu--u---u--x,-uu--u--u---x,-uu--u--u--ux,-uu--u--u-uux,-uu--u--uu-ux,-uu--u--uuuux,-uu--u--ux,-uu--u-u---ux,-uu--u-u-u--x,-uu--u-uu--ux,-uu--u-uuu-ux,-uu--uu--u--x,-uu--uu--uuux,-uu--uu-u--ux,-uu--uuu---ux,-uu--uuu--u-x,-uu--uuu--uux,-uu--uuu-uuux,-uu--uuuu-uux,-uu-u-------x,-uu-u---u--ux,-uu-u---u-uux,-uu-u---uu-ux,-uu-u---uuu-x,-uu-u--u-u-ux,-uu-u--uuu-ux,-uu-u--uuuux,-uu-u-u----ux,-uu-u-u-u-uux,-uu-u-uu-u--x,-uu-u-uu-u-ux,-uu-uu------x,-uu-uu---u--x,-uu-uu--u-uux,-uu-uu-u-u--x,-uu-uu-uu--ux,-uu-uuu--uu-x,-uu-uuu-u--ux,-uu-uuu-u-uux,-uu-uuuuu--ux,-uuu----u-uux,-uuu----uuu-x,-uuu----ux,-uuu---u--u-x,-uuu---u--uux,-uuu---uu--ux,-uuu--u-u--ux,-uuu--u-u-uux,-uuu--u-uu-ux,-uuu--u-uuu-x,-uuu--uu----x,-uuu--uu---ux,-uuu--uu-uuux,-uuu--uuuu-ux,-uuu-u----u-x,-uuu-u--u-uux,-uuu-u-u---ux,-uuu-uu-u-uux,-uuu-uuu-uuux,-uuu-uuuu---x,-uuuu----u--x,-uuuu----uuux,-uuuu---u---x,-uuuu---u--ux,-uuuu---u-uux,-uuuu---uu--x,-uuuu---uu-ux,-uuuu--u-u--x,-uuuu--uuuuux,-uuuu-u-u-uux,-uuuu-u-uu-ux,-uuuuu---uu-x,-uuuuu-u-u--x,-uuuuu-u-uuux,-uuuux,abbrev_excluded,bracket_excluded,other_excluded,short_excluded,total,total_clausulae,total_excluded,u----------ux,u--------u-ux,u-------u--ux,u-------u-uux,u-------uu-ux,u-------uuu-x,u------u-u-ux,u------uu--ux,u------uuu--x,u------uuu-ux,u-----u----ux,u-----u---x,u-----u--u--x,u-----u--u-ux,u-----u--uuux,u-----u-u---x,u-----u-u--ux,u-----u-u-u-x,u-----u-u-uux,u-----uu---ux,u-----uu-u--x,u----u---u--x,u----u---u-ux,u----u--u--ux,u----u--uuu-x,u----u-u--u-x,u----u-u-u--x,u----u-uux,u----uu---uux,u----uu-u---x,u----uu-uu-ux,u----uu-uuuux,u----uuuu-uux,u---u-------x,u---u----u--x,u---u---u--ux,u---u---u-uux,u---u---uu-ux,u---u---uuu-x,u---u--u----x,u---u--u-u--x,u---u--u-uuux,u---u-u---uux,u---u-u-u--ux,u---u-uu-uuux,u---u-uuu--ux,u---u-uuuuu-x,u---uu--u--ux,u---uu--uuuux,u---uu-u--u-x,u---uu-u-u--x,u---uuu--u-ux,u---uuu-u-uux,u---uuu-uu-ux,u---uuuu---ux,u---uuuu-u--x,u---x,u--u-------ux,u--u-----x,u--u----u---x,u--u----u--ux,u--u---u--uux,u--u---u-u-ux,u--u---u-uuux,u--u---uu---x,u--u---uu--ux,u--u---uuu-ux,u--u--u--u--x,u--u--u-u-uux,u--u--uu-u--x,u--u--uuu-uux,u--u-u---u--x,u--u-u---x,u--u-u--u--ux,u--u-u--u-uux,u--u-uu---uux,u--u-uu--u--x,u--u-uu--u-ux,u--u-uu--uu-x,u--u-uu--uuux,u--u-uu-uu--x,u--u-uu-uuu-x,u--u-uuu---ux,u--u-uuu--uux,u--u-uuu-u--x,u--u-uuuu--ux,u--u-uux,u--uu----u--x,u--uu----uuux,u--uu---u---x,u--uu--u----x,u--uu--u-u--x,u--uu--uuu-ux,u--uu-u-u--ux,u--uu-u-u-uux,u--uu-uu---ux,u--uu-uu-u--x,u--uuu----u-x,u--uuu--u--ux,u--uuu-uu--ux,u--uuuu--u-ux,u--uuuu-u-uux,u--uuux,u-u------u--x,u-u-----u--ux,u-u-----u-u-x,u-u-----u-uux,u-u-----uu-ux,u-u----u----x,u-u----u--u-x,u-u----uuu--x,u-u----ux,u-u---u---uux,u-u---u--uuux,u-u---u-u--ux,u-u---u-u-uux,u-u---u-uu-ux,u-u---uuu--ux,u-u--u----uux,u-u--u---u--x,u-u--u--u--ux,u-u--u--u-u-x,u-u--u--u-uux,u-u--u-uuu--x,u-u--u-uuu-ux,u-u--uu---u-x,u-u--uu-u---x,u-u--uu-u--ux,u-u--uu-uu-ux,u-u--uuu-u--x,u-u--uuu-x,u-u--uuuuu-ux,u-u-u-----uux,u-u-u----u--x,u-u-u---u-uux,u-u-u---uuu-x,u-u-u--u----x,u-u-u--u--u-x,u-u-u--u-u--x,u-u-u--uuu--x,u-u-u--uuuu-x,u-u-u-u-u--ux,u-u-u-uu----x,u-u-u-uu--u-x,u-u-u-uu-u--x,u-u-u-uuu--ux,u-u-uu---u--x,u-u-uu--u--ux,u-u-uu-uuu-x,u-u-uuu-u--ux,u-uu-----u--x,u-uu----u--ux,u-uu----uuu-x,u-uu---u--ux,u-uu---u-u--x,u-uu---u-uu-x,u-uu--u--u--x,u-uu--u--u-ux,u-uu--u-u---x,u-uu--u-u--ux,u-uu--uu---ux,u-uu--uuu--ux,u-uu--uuuuu-x,u-uu--ux,u-uu-u-----ux,u-uu-u---u-ux,u-uu-u--u--ux,u-uu-u--u-uux,u-uu-u-uu---x,u-uu-uu--u--x,u-uu-uu--u-ux,u-uu-uuu----x,u-uu-uuu-uuux,u-uuu----u--x,u-uuu----uuux,u-uuu---u--ux,u-uuu---uu-ux,u-uuu-u--u--x,u-uuu-u--u-ux,u-uuu-u-u--ux,u-uuu-u-u-uux,u-uuu-u-uu--x,u-uuuu--u-uux,u-uuuu--uu--x,u-uuuu-u---ux,u-uuuuu----ux,u-uuuuuuu-uux,uu----------x,uu------uu--x,uu------uu-ux,uu-----u--uux,uu-----u-uu-x,uu-----uu-u-x,uu-----uu-uux,uu-----uux,uu-----ux,uu----u--u--x,uu----u-u--ux,uu----uu--u-x,uu----uuu--ux,uu----uuu-uux,uu---u-----ux,uu---u----uux,uu---u---u--x,uu---u---u-ux,uu---u--u--ux,uu---u--u-u-x,uu---u--u-uux,uu---u--uu--x,uu---u--uu-ux,uu---u-u---ux,uu---u-u--x,uu---u-uu-uux,uu---u-uuu-ux,uu---u-ux,uu---uu----ux,uu---uu--u--x,uu---uu-ux,uu---uuu-uu-x,uu---uuuu--ux,uu--u----uuux,uu--u---u--x,uu--u---u-u-x,uu--u---u-uux,uu--u--uuu-ux,uu--u-u--u--x,uu--u-u--u-ux,uu--u-u-u-uux,uu--u-u-uu-ux,uu--u-uu---ux,uu--u-uu--u-x,uu--u-uuu--ux,uu--uu-----ux,uu--uu--u---x,uu--uu--uu-ux,uu--uu-u-u-ux,uu--uu-x,uu--uuu---uux,uu--uuu-u-u-x,uu--uuu-ux,uu--uuuu-u--x,uu--uuuu-u-ux,uu-u-------ux,uu-u-------x,uu-u------uux,uu-u-----uuux,uu-u----u--ux,uu-u----u-u-x,uu-u----u-uux,uu-u----u-ux,uu-u----uuu-x,uu-u----uuuux,uu-u---u-u--x,uu-u--u----ux,uu-u--u---uux,uu-u--u--u-ux,uu-u--u--uuux,uu-u--u--uux,uu-u--u-u-uux,uu-u--u-u-x,uu-u--uu---ux,uu-u--x,uu-u-u---u--x,uu-u-u---uuux,uu-u-u--uu--x,uu-u-uu-u-uux,uu-uu-----uux,uu-uu---u--ux,uu-uu---uu--x,uu-uu--u--uux,uu-uu--u-u--x,uu-uu--uuu--x,uu-uu--uuu-ux,uu-uu-u---uux,uu-uu-u--uuux,uu-uu-u-u-uux,uu-uu-uu--ux,uu-uuu-----ux,uu-uuu--uuuux,uu-uuu-u-u--x,uu-uuu-u-uuux,uu-ux,uuu------uuux,uuu-----u-uux,uuu----u-uuux,uuu----uuu--x,uuu---u-uu-ux,uuu---uu---ux,uuu---uu-u--x,uuu---uuu-uux,uuu--u---u-ux,uuu--u--u-uux,uuu--uu-u--ux,uuu--uuu-u--x,uuu-u-----u-x,uuu-u----uu-x,uuu-u----uuux,uuu-u---u--ux,uuu-u--u-uuux,uuu-u--ux,uuu-u-u-u-uux,uuu-u-uu---ux,uuu-u-x,uuu-uuu---uux,uuu-x,uuuu--------x,uuuu-----u--x,uuuu-----u-ux,uuuu----u--ux,uuuu---uu---x,uuuu--u-----x,uuuu--u-u---x,uuuu--uu-u-ux,uuuu--uuu--ux,uuuu-u-----ux,uuuu-u---u--x,uuuu-u--u-uux,uuuu-uuuuu-ux,uuuu-uuuuuuux,uuuuu-----x,uuuuu---u--ux,uuuuu---uu-ux,uuuuu--u-u-ux,uuuuu-u----ux,uuuuu-u--u-ux,uuuuu-u-u-uux,uuuuu-uu----x,uuuuuu--u-uux,uuuuuu-u--uux,uuuuuuu-u-uux
1,1,1,1,4,2,1,2,1,1,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,2,1,2,1,1,2,2,1,1,1,1,1,2,3,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,0,9,1,0,961,961,9,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,4,1,1,1,1,1,4,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,5,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
